Order Date,Product Category,Sales per Unit,Quantity,Total Sales
2024-10-18,Ornaments,15,1,15
2024-10-18,Ornaments,15,2,30
2024-10-18,Ornaments,20,1,20
2024-10-18,Clothing,100,1,100
2024-10-18,Clothing,135,3,405
2024-10-18,Clothing,65,1,65
2024-10-18,Ornaments,15,2,30
2024-10-18,Clothing,95,4,380
2024-10-18,Clothing,97,3,291
2024-10-18,Ornaments,77,2,154
2024-10-18,Other,50,1,50
2024-10-18,Other,15,1,15
2024-10-18,Clothing,105,1,105
2024-10-18,Clothing,125,1,125
2024-10-18,Clothing,95,5,475
2024-10-18,Clothing,70,2,140
2024-10-18,Ornaments,15,3,45
2024-10-18,Clothing,167,1,167
2024-10-18,Other,9,1,9
2024-10-18,Ornaments,15,1,15
2024-10-18,Clothing,92,2,184
2024-10-18,Ornaments,25,1,25
2024-10-18,Clothing,163,1,163
2024-10-18,Clothing,97,1,97
2024-10-18,Other,15,2,30
2024-10-18,Other,9,1,9
2024-10-18,Clothing,97,1,97
2024-10-18,Clothing,97,1,97
2024-10-18,Ornaments,15,1,15
2024-10-18,Clothing,85,1,85
2024-10-18,Other,9,1,9
2024-10-18,Clothing,92,1,92
2024-10-18,Clothing,135,2,270
2024-10-18,Clothing,65,2,130
2024-10-18,Ornaments,10,1,10
2024-10-18,Clothing,173,1,173
2024-10-18,Clothing,105,1,105
2024-10-18,Clothing,127,2,254
2024-10-18,Ornaments,10,1,10
2024-10-18,Clothing,65,2,130
2024-10-18,Clothing,135,1,135
2024-10-18,Clothing,65,2,130
2024-10-18,Ornaments,80,1,80
2024-10-18,Clothing,188,1,188
2024-10-18,Other,80,1,80
2024-10-18,Clothing,130,2,260
2024-10-19,Ornaments,20,2,40
2024-10-19,Clothing,92,1,92
2024-10-19,Clothing,60,2,120
2024-10-19,Clothing,92,4,368
2024-10-19,Clothing,95,4,380
2024-10-19,Clothing,97,1,97
2024-10-19,Clothing,168,1,168
2024-10-19,Ornaments,95,1,95
2024-10-19,Clothing,125,1,125
2024-10-19,Clothing,92,2,184
2024-10-19,Clothing,70,2,140
2024-10-19,Ornaments,35,6,210
2024-10-19,Other,14,2,28
2024-10-19,Other,9,1,9
2024-10-19,Ornaments,25,2,50
2024-10-19,Clothing,163,1,163
2024-10-19,Other,85,3,255
2024-10-19,Clothing,90,1,90
2024-10-19,Clothing,65,1,65
2024-10-19,Ornaments,15,1,15
2024-10-19,Clothing,105,2,210
2024-10-19,Clothing,60,1,60
2024-10-19,Clothing,65,1,65
2024-10-19,Other,4,2,8
2024-10-19,Other,39,3,117
2024-10-19,Other,14,2,28
2024-10-19,Clothing,95,2,190
2024-10-19,Other,15,1,15
2024-10-19,Clothing,102,2,204
2024-10-19,Other,55,2,110
2024-10-19,Ornaments,15,2,30
2024-10-19,Other,14,1,14
2024-10-19,Other,28,1,28
2024-10-19,Ornaments,45,5,225
2024-10-19,Clothing,175,2,350
2024-10-19,Ornaments,95,5,475
2024-10-19,Other,18,6,108
2024-10-19,Other,55,1,55
2024-10-19,Other,14,3,42
2024-10-19,Ornaments,40,1,40
2024-10-19,Clothing,92,1,92
2024-10-19,Clothing,95,2,190
2024-10-19,Clothing,102,1,102
2024-10-19,Clothing,70,2,140
2024-10-19,Clothing,102,1,102
2024-10-19,Clothing,192,1,192
2024-10-19,Ornaments,60,4,240
2024-10-19,Clothing,65,4,260
2024-10-19,Clothing,197,1,197
2024-10-19,Ornaments,15,4,60
2024-10-19,Clothing,70,1,70
2024-10-19,Clothing,200,1,200
2024-10-19,Clothing,135,2,270
2024-10-19,Clothing,70,3,210
2024-10-19,Clothing,135,1,135
2024-10-19,Ornaments,20,2,40
2024-10-19,Ornaments,15,2,30
2024-10-19,Ornaments,55,2,110
2024-10-19,Clothing,167,1,167
2024-10-19,Clothing,100,1,100
2024-10-19,Clothing,97,2,194
2024-10-19,Other,14,1,14
2024-10-19,Clothing,100,3,300
2024-10-19,Clothing,65,1,65
2024-10-19,Clothing,97,1,97
2024-10-19,Ornaments,15,1,15
2024-10-19,Clothing,200,4,800
2024-10-19,Clothing,70,1,70
2024-10-19,Clothing,110,3,330
2024-10-19,Clothing,105,1,105
2024-10-19,Clothing,60,1,60
2024-10-19,Clothing,158,1,158
2024-10-20,Other,80,2,160
2024-10-20,Ornaments,50,1,50
2024-10-20,Other,4,1,4
2024-10-20,Clothing,100,4,400
2024-10-20,Ornaments,65,1,65
2024-10-20,Clothing,70,1,70
2024-10-20,Ornaments,25,1,25
2024-10-20,Clothing,118,4,472
2024-10-20,Other,9,4,36
2024-10-20,Clothing,100,2,200
2024-10-20,Clothing,100,1,100
2024-10-20,Other,15,2,30
2024-10-20,Clothing,65,1,65
2024-10-20,Clothing,70,2,140
2024-10-20,Clothing,102,2,204
2024-10-20,Ornaments,55,2,110
2024-10-20,Ornaments,15,3,45
2024-10-20,Clothing,175,1,175
2024-10-20,Ornaments,15,1,15
2024-10-20,Clothing,65,2,130
2024-10-20,Clothing,105,1,105
2024-10-20,Clothing,130,1,130
2024-10-20,Ornaments,50,1,50
2024-10-20,Clothing,95,2,190
2024-10-20,Clothing,172,1,172
2024-10-20,Clothing,97,1,97
2024-10-20,Clothing,135,2,270
2024-10-20,Ornaments,40,1,40
2024-10-20,Clothing,95,1,95
2024-10-20,Ornaments,15,1,15
2024-10-20,Other,15,1,15
2024-10-20,Other,28,2,56
2024-10-20,Clothing,135,2,270
2024-10-20,Ornaments,50,1,50
2024-10-20,Other,35,2,70
2024-10-20,Clothing,105,1,105
2024-10-20,Clothing,123,2,246
2024-10-20,Clothing,105,1,105
2024-10-20,Clothing,70,1,70
2024-10-20,Clothing,92,4,368
2024-10-20,Other,14,2,28
2024-10-20,Clothing,65,4,260
2024-10-20,Other,50,3,150
2024-10-20,Other,4,1,4
2024-10-20,Other,5,4,20
2024-10-20,Other,5,2,10
2024-10-20,Clothing,125,2,250
2024-10-20,Clothing,90,1,90
2024-10-20,Ornaments,20,1,20
2024-10-20,Ornaments,32,1,32
2024-10-20,Clothing,70,1,70
2024-10-20,Clothing,60,1,60
2024-10-20,Other,10,1,10
2024-10-20,Clothing,113,1,113
2024-10-20,Other,5,2,10
2024-10-20,Ornaments,45,1,45
2024-10-20,Clothing,153,2,306
2024-10-20,Clothing,105,1,105
2024-10-20,Other,10,4,40
2024-10-20,Clothing,143,1,143
2024-10-20,Clothing,158,3,474
2024-10-20,Clothing,132,2,264
2024-10-20,Clothing,102,2,204
2024-10-20,Clothing,105,3,315
2024-10-20,Other,5,1,5
2024-10-20,Ornaments,45,1,45
2024-10-20,Other,54,2,108
2024-10-20,Clothing,70,2,140
2024-10-20,Ornaments,15,1,15
2024-10-20,Other,10,1,10
2024-10-20,Ornaments,15,2,30
2024-10-20,Clothing,70,3,210
2024-10-20,Clothing,60,1,60
2024-10-20,Ornaments,65,1,65
2024-10-20,Other,54,4,216
2024-10-20,Other,4,1,4
2024-10-20,Ornaments,55,1,55
2024-10-20,Clothing,70,3,210
2024-10-20,Other,5,1,5
2024-10-20,Clothing,70,4,280
2024-10-20,Clothing,95,1,95
2024-10-20,Clothing,65,1,65
2024-10-20,Clothing,113,1,113
2024-10-20,Clothing,102,5,510
2024-10-20,Clothing,97,1,97
2024-10-20,Ornaments,45,1,45
2024-10-21,Other,9,2,18
2024-10-21,Other,18,3,54
2024-10-21,Clothing,60,4,240
2024-10-21,Clothing,95,3,285
2024-10-21,Other,10,1,10
2024-10-21,Clothing,70,2,140
2024-10-21,Ornaments,40,2,80
2024-10-21,Other,50,1,50
2024-10-21,Clothing,60,2,120
2024-10-21,Clothing,200,4,800
2024-10-21,Clothing,65,1,65
2024-10-21,Clothing,145,2,290
2024-10-21,Clothing,105,1,105
2024-10-21,Clothing,118,1,118
2024-10-21,Ornaments,50,2,100
2024-10-21,Ornaments,20,2,40
2024-10-21,Other,4,2,8
2024-10-21,Clothing,202,4,808
2024-10-21,Clothing,167,1,167
2024-10-21,Clothing,95,1,95
2024-10-21,Clothing,118,2,236
2024-10-21,Other,4,1,4
2024-10-21,Clothing,65,1,65
2024-10-21,Ornaments,90,1,90
2024-10-21,Clothing,60,2,120
2024-10-21,Clothing,147,3,441
2024-10-21,Clothing,130,2,260
2024-10-21,Other,54,5,270
2024-10-21,Ornaments,60,4,240
2024-10-21,Ornaments,15,3,45
2024-10-21,Clothing,102,1,102
2024-10-21,Clothing,125,4,500
2024-10-21,Ornaments,15,1,15
2024-10-21,Other,35,1,35
2024-10-21,Ornaments,72,3,216
2024-10-21,Ornaments,37,1,37
2024-10-21,Ornaments,50,1,50
2024-10-21,Clothing,205,1,205
2024-10-21,Clothing,92,5,460
2024-10-21,Clothing,65,2,130
2024-10-21,Clothing,135,1,135
2024-10-21,Clothing,137,3,411
2024-10-21,Clothing,65,3,195
2024-10-21,Clothing,158,3,474
2024-10-21,Ornaments,20,3,60
2024-10-21,Ornaments,25,1,25
2024-10-21,Clothing,130,1,130
2024-10-21,Ornaments,20,1,20
2024-10-21,Clothing,165,1,165
2024-10-21,Ornaments,72,1,72
2024-10-21,Clothing,97,4,388
2024-10-21,Other,4,1,4
2024-10-21,Clothing,95,1,95
2024-10-21,Clothing,65,1,65
2024-10-21,Clothing,97,4,388
2024-10-21,Clothing,102,1,102
2024-10-21,Clothing,65,1,65
2024-10-21,Other,18,2,36
2024-10-21,Clothing,125,1,125
2024-10-21,Ornaments,57,1,57
2024-10-21,Clothing,102,2,204
2024-10-21,Other,18,1,18
2024-10-21,Clothing,123,1,123
2024-10-21,Clothing,92,2,184
2024-10-21,Clothing,70,2,140
2024-10-21,Ornaments,20,1,20
2024-10-21,Ornaments,20,1,20
2024-10-21,Clothing,100,2,200
2024-10-21,Clothing,65,2,130
2024-10-21,Ornaments,55,1,55
2024-10-21,Ornaments,15,2,30
2024-10-21,Clothing,167,1,167
2024-10-21,Ornaments,15,4,60
2024-10-21,Ornaments,20,3,60
2024-10-21,Ornaments,60,1,60
2024-10-21,Clothing,97,2,194
2024-10-21,Clothing,183,2,366
2024-10-21,Clothing,65,5,325
2024-10-21,Clothing,122,3,366
2024-10-21,Ornaments,50,1,50
2024-10-22,Clothing,188,1,188
2024-10-22,Clothing,125,1,125
2024-10-22,Other,49,2,98
2024-10-22,Clothing,65,1,65
2024-10-22,Clothing,100,1,100
2024-10-22,Clothing,140,2,280
2024-10-22,Ornaments,50,1,50
2024-10-22,Other,10,1,10
2024-10-22,Ornaments,67,2,134
2024-10-22,Clothing,65,5,325
2024-10-22,Ornaments,37,2,74
2024-10-22,Other,15,2,30
2024-10-22,Ornaments,25,3,75
2024-10-22,Other,5,2,10
2024-10-22,Ornaments,20,2,40
2024-10-22,Clothing,145,1,145
2024-10-22,Other,9,3,27
2024-10-22,Clothing,102,1,102
2024-10-22,Ornaments,15,2,30
2024-10-22,Other,9,1,9
2024-10-22,Clothing,102,1,102
2024-10-22,Clothing,100,1,100
2024-10-22,Ornaments,40,1,40
2024-10-22,Clothing,123,2,246
2024-10-22,Clothing,97,2,194
2024-10-22,Other,10,1,10
2024-10-22,Clothing,105,1,105
2024-10-22,Clothing,135,1,135
2024-10-22,Clothing,148,1,148
2024-10-22,Clothing,135,1,135
2024-10-22,Other,80,1,80
2024-10-22,Clothing,200,3,600
2024-10-22,Clothing,100,1,100
2024-10-22,Clothing,97,1,97
2024-10-22,Clothing,65,1,65
2024-10-22,Clothing,100,4,400
2024-10-22,Ornaments,20,2,40
2024-10-22,Clothing,140,1,140
2024-10-22,Clothing,102,3,306
2024-10-22,Clothing,60,1,60
2024-10-22,Clothing,117,2,234
2024-10-22,Ornaments,15,1,15
2024-10-22,Other,9,1,9
2024-10-22,Clothing,105,1,105
2024-10-22,Ornaments,20,1,20
2024-10-22,Other,9,1,9
2024-10-22,Clothing,160,2,320
2024-10-22,Other,115,5,575
2024-10-22,Other,10,1,10
2024-10-22,Ornaments,20,2,40
2024-10-22,Clothing,97,1,97
2024-10-22,Ornaments,55,4,220
2024-10-22,Ornaments,75,1,75
2024-10-22,Ornaments,65,1,65
2024-10-22,Ornaments,10,1,10
2024-10-22,Clothing,200,1,200
2024-10-22,Clothing,65,1,65
2024-10-22,Clothing,65,1,65
2024-10-22,Clothing,95,1,95
2024-10-22,Other,58,2,116
2024-10-22,Clothing,92,3,276
2024-10-22,Clothing,137,2,274
2024-10-22,Clothing,137,1,137
2024-10-22,Other,128,5,640
2024-10-22,Ornaments,115,1,115
2024-10-22,Clothing,200,5,1000
2024-10-22,Clothing,97,1,97
2024-10-22,Clothing,65,2,130
2024-10-22,Clothing,65,1,65
2024-10-23,Ornaments,37,2,74
2024-10-23,Ornaments,60,2,120
2024-10-23,Ornaments,45,2,90
2024-10-23,Ornaments,20,1,20
2024-10-23,Clothing,65,3,195
2024-10-23,Clothing,60,2,120
2024-10-23,Clothing,160,1,160
2024-10-23,Other,5,3,15
2024-10-23,Ornaments,70,2,140
2024-10-23,Other,10,1,10
2024-10-23,Clothing,97,1,97
2024-10-23,Clothing,95,1,95
2024-10-23,Clothing,65,1,65
2024-10-23,Clothing,65,3,195
2024-10-23,Clothing,97,3,291
2024-10-23,Other,55,1,55
2024-10-23,Ornaments,20,2,40
2024-10-23,Ornaments,50,4,200
2024-10-23,Ornaments,45,1,45
2024-10-23,Other,18,2,36
2024-10-23,Ornaments,15,1,15
2024-10-23,Other,4,3,12
2024-10-23,Ornaments,37,2,74
2024-10-23,Clothing,125,1,125
2024-10-23,Clothing,95,2,190
2024-10-23,Ornaments,10,3,30
2024-10-23,Clothing,105,4,420
2024-10-23,Clothing,65,1,65
2024-10-23,Other,9,2,18
2024-10-23,Clothing,60,1,60
2024-10-23,Clothing,97,2,194
2024-10-23,Ornaments,60,1,60
2024-10-23,Ornaments,15,1,15
2024-10-23,Clothing,102,3,306
2024-10-23,Other,4,1,4
2024-10-23,Clothing,122,1,122
2024-10-23,Clothing,92,2,184
2024-10-23,Clothing,135,1,135
2024-10-23,Clothing,102,4,408
2024-10-23,Clothing,65,1,65
2024-10-23,Clothing,70,1,70
2024-10-23,Clothing,70,1,70
2024-10-23,Other,9,1,9
2024-10-23,Other,4,1,4
2024-10-23,Other,59,1,59
2024-10-23,Clothing,97,3,291
2024-10-23,Clothing,95,1,95
2024-10-23,Clothing,65,1,65
2024-10-23,Clothing,165,1,165
2024-10-23,Clothing,102,1,102
2024-10-23,Clothing,70,1,70
2024-10-23,Ornaments,15,3,45
2024-10-23,Other,23,3,69
2024-10-23,Ornaments,95,3,285
2024-10-23,Ornaments,50,1,50
2024-10-23,Clothing,97,1,97
2024-10-23,Other,39,1,39
2024-10-23,Other,15,4,60
2024-10-23,Ornaments,25,1,25
2024-10-23,Clothing,100,1,100
2024-10-23,Clothing,100,1,100
2024-10-23,Ornaments,20,1,20
2024-10-23,Clothing,70,2,140
2024-10-23,Ornaments,65,1,65
2024-10-23,Clothing,122,3,366
2024-10-23,Clothing,65,1,65
2024-10-23,Clothing,97,1,97
2024-10-23,Ornaments,20,3,60
2024-10-23,Clothing,65,2,130
2024-10-23,Ornaments,72,1,72
2024-10-23,Clothing,102,2,204
2024-10-23,Clothing,95,1,95
2024-10-23,Clothing,127,3,381
2024-10-23,Clothing,92,6,552
2024-10-23,Ornaments,75,2,150
2024-10-23,Clothing,65,1,65
2024-10-23,Ornaments,35,3,105
2024-10-24,Clothing,90,1,90
2024-10-24,Clothing,135,1,135
2024-10-24,Clothing,65,2,130
2024-10-24,Ornaments,10,1,10
2024-10-24,Clothing,97,1,97
2024-10-24,Ornaments,20,1,20
2024-10-24,Other,9,1,9
2024-10-24,Other,30,1,30
2024-10-24,Ornaments,20,4,80
2024-10-24,Clothing,70,4,280
2024-10-24,Ornaments,20,3,60
2024-10-24,Clothing,70,1,70
2024-10-24,Other,10,2,20
2024-10-24,Other,14,1,14
2024-10-24,Clothing,142,3,426
2024-10-24,Other,9,1,9
2024-10-24,Ornaments,85,1,85
2024-10-24,Clothing,70,3,210
2024-10-24,Ornaments,50,4,200
2024-10-24,Clothing,118,2,236
2024-10-24,Other,9,1,9
2024-10-24,Other,9,1,9
2024-10-24,Ornaments,90,1,90
2024-10-24,Clothing,97,5,485
2024-10-24,Other,10,2,20
2024-10-24,Clothing,125,4,500
2024-10-24,Other,15,2,30
2024-10-24,Ornaments,60,3,180
2024-10-24,Ornaments,32,3,96
2024-10-24,Clothing,92,1,92
2024-10-24,Clothing,60,2,120
2024-10-24,Clothing,97,1,97
2024-10-24,Other,15,1,15
2024-10-24,Clothing,130,3,390
2024-10-24,Clothing,65,2,130
2024-10-24,Ornaments,40,6,240
2024-10-24,Clothing,60,5,300
2024-10-24,Ornaments,77,2,154
2024-10-24,Ornaments,50,2,100
2024-10-24,Clothing,70,3,210
2024-10-24,Ornaments,15,1,15
2024-10-24,Ornaments,57,2,114
2024-10-24,Ornaments,10,2,20
2024-10-24,Ornaments,32,2,64
2024-10-24,Clothing,100,2,200
2024-10-24,Other,80,1,80
2024-10-24,Clothing,97,3,291
2024-10-24,Clothing,65,2,130
2024-10-24,Ornaments,10,2,20
2024-10-24,Ornaments,50,4,200
2024-10-24,Clothing,137,2,274
2024-10-24,Ornaments,77,2,154
2024-10-24,Ornaments,120,1,120
2024-10-24,Other,10,1,10
2024-10-24,Clothing,135,1,135
2024-10-24,Ornaments,85,1,85
2024-10-24,Other,5,3,15
2024-10-24,Clothing,97,1,97
2024-10-24,Clothing,165,2,330
2024-10-24,Clothing,65,1,65
2024-10-24,Ornaments,55,2,110
2024-10-24,Clothing,70,1,70
2024-10-24,Ornaments,55,3,165
2024-10-24,Clothing,125,2,250
2024-10-24,Ornaments,100,3,300
2024-10-24,Clothing,113,2,226
2024-10-24,Ornaments,15,1,15
2024-10-24,Other,4,1,4
2024-10-24,Clothing,202,3,606
2024-10-24,Other,9,1,9
2024-10-24,Ornaments,27,1,27
2024-10-24,Clothing,65,1,65
2024-10-24,Other,9,1,9
2024-10-24,Other,45,1,45
2024-10-24,Other,5,3,15
2024-10-24,Clothing,60,2,120
2024-10-24,Clothing,117,1,117
2024-10-24,Clothing,192,2,384
2024-10-24,Ornaments,55,1,55
2024-10-24,Ornaments,15,2,30
2024-10-24,Clothing,65,2,130
2024-10-24,Clothing,200,1,200
2024-10-24,Ornaments,90,1,90
2024-10-24,Clothing,100,1,100
2024-10-24,Ornaments,15,1,15
2024-10-24,Clothing,65,3,195
2024-10-24,Clothing,125,1,125
2024-10-24,Other,14,5,70
2024-10-24,Other,10,2,20
2024-10-24,Clothing,105,1,105
2024-10-24,Clothing,65,2,130
2024-10-24,Ornaments,10,1,10
2024-10-25,Other,49,3,147
2024-10-25,Ornaments,20,2,40
2024-10-25,Clothing,102,1,102
2024-10-25,Other,4,1,4
2024-10-25,Clothing,97,1,97
2024-10-25,Ornaments,20,1,20
2024-10-25,Clothing,97,1,97
2024-10-25,Other,18,6,108
2024-10-25,Clothing,65,1,65
2024-10-25,Ornaments,90,1,90
2024-10-25,Clothing,130,2,260
2024-10-25,Ornaments,40,3,120
2024-10-25,Clothing,140,1,140
2024-10-25,Other,14,1,14
2024-10-25,Ornaments,15,2,30
2024-10-25,Clothing,95,1,95
2024-10-25,Ornaments,60,3,180
2024-10-25,Clothing,105,2,210
2024-10-25,Ornaments,60,1,60
2024-10-25,Other,49,3,147
2024-10-25,Clothing,60,2,120
2024-10-25,Clothing,118,4,472
2024-10-25,Clothing,65,1,65
2024-10-25,Clothing,135,2,270
2024-10-25,Clothing,163,1,163
2024-10-25,Ornaments,120,1,120
2024-10-25,Other,10,2,20
2024-10-25,Clothing,95,1,95
2024-10-25,Clothing,92,1,92
2024-10-25,Ornaments,20,1,20
2024-10-25,Ornaments,45,2,90
2024-10-25,Ornaments,15,1,15
2024-10-25,Ornaments,25,1,25
2024-10-25,Ornaments,20,3,60
2024-10-25,Clothing,65,1,65
2024-10-25,Clothing,188,1,188
2024-10-25,Clothing,60,2,120
2024-10-25,Clothing,65,2,130
2024-10-25,Clothing,60,1,60
2024-10-25,Clothing,200,1,200
2024-10-25,Clothing,200,1,200
2024-10-25,Ornaments,65,1,65
2024-10-25,Clothing,97,2,194
2024-10-25,Clothing,140,1,140
2024-10-25,Clothing,60,1,60
2024-10-25,Ornaments,55,1,55
2024-10-25,Other,4,3,12
2024-10-25,Ornaments,45,4,180
2024-10-25,Other,9,4,36
2024-10-25,Clothing,125,2,250
2024-10-25,Clothing,130,1,130
2024-10-25,Clothing,102,2,204
2024-10-25,Ornaments,45,3,135
2024-10-25,Clothing,60,2,120
2024-10-25,Clothing,105,1,105
2024-10-25,Ornaments,15,4,60
2024-10-25,Ornaments,90,1,90
2024-10-25,Clothing,105,1,105
2024-10-25,Clothing,130,1,130
2024-10-25,Clothing,60,1,60
2024-10-25,Clothing,140,1,140
2024-10-25,Clothing,105,2,210
2024-10-25,Clothing,135,1,135
2024-10-25,Ornaments,50,1,50
2024-10-25,Clothing,65,3,195
2024-10-25,Other,10,2,20
2024-10-25,Other,5,2,10
2024-10-25,Ornaments,37,2,74
2024-10-25,Clothing,65,1,65
2024-10-25,Other,9,2,18
2024-10-26,Clothing,100,1,100
2024-10-26,Clothing,118,1,118
2024-10-26,Other,49,3,147
2024-10-26,Ornaments,85,1,85
2024-10-26,Ornaments,110,1,110
2024-10-26,Other,55,1,55
2024-10-26,Clothing,97,4,388
2024-10-26,Clothing,60,2,120
2024-10-26,Clothing,90,4,360
2024-10-26,Clothing,95,1,95
2024-10-26,Ornaments,15,1,15
2024-10-26,Clothing,95,1,95
2024-10-26,Clothing,118,1,118
2024-10-26,Other,15,2,30
2024-10-26,Clothing,95,2,190
2024-10-26,Other,45,1,45
2024-10-26,Clothing,65,2,130
2024-10-26,Clothing,102,1,102
2024-10-26,Other,9,2,18
2024-10-26,Clothing,97,1,97
2024-10-26,Ornaments,50,2,100
2024-10-26,Other,9,2,18
2024-10-26,Other,4,2,8
2024-10-26,Clothing,158,1,158
2024-10-26,Ornaments,35,1,35
2024-10-26,Clothing,100,3,300
2024-10-26,Clothing,65,2,130
2024-10-26,Clothing,105,2,210
2024-10-26,Ornaments,85,1,85
2024-10-26,Other,9,3,27
2024-10-26,Clothing,102,2,204
2024-10-26,Clothing,65,1,65
2024-10-26,Other,15,3,45
2024-10-26,Other,14,2,28
2024-10-26,Clothing,65,4,260
2024-10-26,Clothing,140,2,280
2024-10-26,Clothing,70,5,350
2024-10-26,Ornaments,45,2,90
2024-10-26,Ornaments,20,1,20
2024-10-26,Clothing,175,1,175
2024-10-26,Other,14,1,14
2024-10-26,Other,10,1,10
2024-10-26,Clothing,65,5,325
2024-10-26,Clothing,60,1,60
2024-10-26,Other,9,1,9
2024-10-26,Clothing,92,1,92
2024-10-26,Clothing,65,1,65
2024-10-26,Clothing,105,1,105
2024-10-26,Ornaments,27,1,27
2024-10-26,Other,9,2,18
2024-10-26,Clothing,60,2,120
2024-10-26,Clothing,100,1,100
2024-10-26,Clothing,130,1,130
2024-10-26,Other,40,2,80
2024-10-26,Clothing,113,1,113
2024-10-26,Other,4,4,16
2024-10-26,Clothing,70,3,210
2024-10-26,Other,9,2,18
2024-10-26,Clothing,95,2,190
2024-10-26,Clothing,135,5,675
2024-10-27,Ornaments,15,1,15
2024-10-27,Ornaments,20,1,20
2024-10-27,Clothing,65,6,390
2024-10-27,Ornaments,20,5,100
2024-10-27,Clothing,65,1,65
2024-10-27,Clothing,70,2,140
2024-10-27,Clothing,170,1,170
2024-10-27,Ornaments,40,1,40
2024-10-27,Clothing,65,2,130
2024-10-27,Ornaments,10,2,20
2024-10-27,Clothing,135,5,675
2024-10-27,Other,15,1,15
2024-10-27,Clothing,137,1,137
2024-10-27,Other,14,3,42
2024-10-27,Other,35,2,70
2024-10-27,Clothing,100,1,100
2024-10-27,Clothing,100,1,100
2024-10-27,Other,45,1,45
2024-10-27,Clothing,105,1,105
2024-10-27,Clothing,92,2,184
2024-10-27,Ornaments,15,1,15
2024-10-27,Other,10,3,30
2024-10-27,Other,4,2,8
2024-10-27,Ornaments,50,3,150
2024-10-27,Ornaments,25,1,25
2024-10-27,Ornaments,15,1,15
2024-10-27,Clothing,123,2,246
2024-10-27,Ornaments,60,1,60
2024-10-27,Other,40,1,40
2024-10-27,Other,109,1,109
2024-10-27,Clothing,100,1,100
2024-10-27,Clothing,95,2,190
2024-10-27,Clothing,70,1,70
2024-10-27,Clothing,60,2,120
2024-10-27,Clothing,135,2,270
2024-10-27,Clothing,125,1,125
2024-10-27,Clothing,130,1,130
2024-10-27,Ornaments,15,1,15
2024-10-27,Ornaments,90,1,90
2024-10-27,Other,18,2,36
2024-10-27,Clothing,167,5,835
2024-10-27,Other,55,1,55
2024-10-27,Ornaments,32,1,32
2024-10-27,Clothing,60,1,60
2024-10-27,Clothing,135,2,270
2024-10-27,Other,10,1,10
2024-10-27,Ornaments,37,2,74
2024-10-27,Clothing,163,1,163
2024-10-27,Ornaments,45,1,45
2024-10-27,Ornaments,72,1,72
2024-10-27,Clothing,118,1,118
2024-10-27,Ornaments,10,1,10
2024-10-27,Clothing,70,1,70
2024-10-27,Ornaments,50,1,50
2024-10-27,Other,4,2,8
2024-10-27,Clothing,105,1,105
2024-10-27,Clothing,170,1,170
2024-10-27,Clothing,70,2,140
2024-10-27,Clothing,65,1,65
2024-10-27,Clothing,135,1,135
2024-10-27,Ornaments,55,1,55
2024-10-27,Other,59,1,59
2024-10-27,Other,23,2,46
2024-10-27,Ornaments,15,4,60
2024-10-27,Ornaments,57,2,114
2024-10-27,Clothing,100,1,100
2024-10-27,Clothing,85,1,85
2024-10-27,Ornaments,40,1,40
2024-10-27,Ornaments,20,2,40
2024-10-27,Clothing,135,2,270
2024-10-27,Other,4,2,8
2024-10-27,Clothing,60,6,360
2024-10-27,Clothing,97,1,97
2024-10-27,Ornaments,65,1,65
2024-10-27,Other,14,1,14
2024-10-27,Clothing,135,1,135
2024-10-27,Ornaments,60,2,120
2024-10-27,Ornaments,60,4,240
2024-10-27,Ornaments,45,1,45
2024-10-27,Clothing,70,3,210
2024-10-27,Clothing,70,1,70
2024-10-28,Clothing,142,2,284
2024-10-28,Clothing,100,1,100
2024-10-28,Other,10,1,10
2024-10-28,Clothing,97,1,97
2024-10-28,Clothing,65,2,130
2024-10-28,Clothing,97,1,97
2024-10-28,Other,54,1,54
2024-10-28,Clothing,132,2,264
2024-10-28,Clothing,60,1,60
2024-10-28,Clothing,100,1,100
2024-10-28,Clothing,102,5,510
2024-10-28,Ornaments,62,2,124
2024-10-28,Ornaments,27,2,54
2024-10-28,Clothing,200,1,200
2024-10-28,Clothing,70,2,140
2024-10-28,Clothing,100,6,600
2024-10-28,Clothing,135,1,135
2024-10-28,Clothing,97,3,291
2024-10-28,Clothing,135,4,540
2024-10-28,Other,5,2,10
2024-10-28,Ornaments,37,1,37
2024-10-28,Clothing,70,1,70
2024-10-28,Clothing,102,2,204
2024-10-28,Clothing,135,2,270
2024-10-28,Clothing,65,3,195
2024-10-28,Clothing,118,3,354
2024-10-28,Ornaments,45,1,45
2024-10-28,Clothing,70,2,140
2024-10-28,Other,49,1,49
2024-10-28,Clothing,130,1,130
2024-10-28,Clothing,135,3,405
2024-10-28,Clothing,92,1,92
2024-10-28,Other,84,2,168
2024-10-28,Clothing,60,3,180
2024-10-28,Ornaments,15,2,30
2024-10-28,Ornaments,55,3,165
2024-10-28,Clothing,153,1,153
2024-10-28,Clothing,105,2,210
2024-10-28,Clothing,97,1,97
2024-10-28,Other,110,5,550
2024-10-28,Other,23,3,69
2024-10-28,Clothing,168,1,168
2024-10-28,Clothing,70,2,140
2024-10-28,Clothing,130,1,130
2024-10-28,Clothing,130,2,260
2024-10-28,Clothing,70,1,70
2024-10-28,Clothing,142,4,568
2024-10-28,Clothing,170,1,170
